label,qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
1,1.0,1.0,0.0,0.0,254.0,6.581938649707227,10.0,254.0,6.581938649707227,10.0,0.0,64.0,5.738204882778696,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.338361287595276,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.399481183849644,10.0,189.0,6.399481183849644,10.0,0.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.519708482885088,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.338361287595276,10.0,254.0,6.338361287595276,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5442708094895226,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.519708482885088,10.0,254.0,6.519708482885088,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.4553721033957325,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5442708094895226,10.0,254.0,6.5442708094895226,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.522298112785529,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.4553721033957325,10.0,254.0,6.4553721033957325,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.395350395219345,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.522298112785529,10.0,254.0,6.522298112785529,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.359483951029992,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.395350395219345,10.0,189.0,6.395350395219345,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.458775280604627,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.359483951029992,10.0,254.0,6.359483951029992,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.415427061495266,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.458775280604627,10.0,254.0,6.458775280604627,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.524189474508809,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.415427061495266,10.0,254.0,6.415427061495266,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.46570619509041,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.524189474508809,10.0,254.0,6.524189474508809,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.391149403052836,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.46570619509041,10.0,254.0,6.46570619509041,10.0,0.0,64.0,5.726409765557392,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.2814129343599445,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.391149403052836,10.0,189.0,6.391149403052836,10.0,0.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5653520378624854,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.2814129343599445,10.0,254.0,6.2814129343599445,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.504974574818903,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5653520378624854,10.0,254.0,6.5653520378624854,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.558520000486461,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.504974574818903,10.0,254.0,6.504974574818903,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.4820399927493755,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.558520000486461,10.0,254.0,6.558520000486461,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.378624154696966,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.4820399927493755,10.0,254.0,6.4820399927493755,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.352663366574565,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.378624154696966,10.0,189.0,6.378624154696966,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.563548750246374,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.352663366574565,10.0,254.0,6.352663366574565,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.637689165151762,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.563548750246374,10.0,254.0,6.563548750246374,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.573198848586396,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.637689165151762,10.0,254.0,6.637689165151762,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.523592905343315,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.573198848586396,10.0,254.0,6.573198848586396,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.430218598742011,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.523592905343315,10.0,254.0,6.523592905343315,10.0,0.0,64.0,5.675704882778696,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.320938872518887,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.430218598742011,10.0,189.0,6.430218598742011,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.439403621936803,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.320938872518887,10.0,254.0,6.320938872518887,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.563422018194483,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.439403621936803,10.0,254.0,6.439403621936803,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.458874157714391,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.563422018194483,10.0,254.0,6.563422018194483,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.4802475081358555,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.458874157714391,10.0,254.0,6.458874157714391,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.232419244322675,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.4802475081358555,10.0,254.0,6.4802475081358555,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.2724230961703675,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.232419244322675,10.0,189.0,6.232419244322675,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.44995816359435,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.2724230961703675,10.0,254.0,6.2724230961703675,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.526895033458549,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.44995816359435,10.0,254.0,6.44995816359435,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5529691755486015,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.526895033458549,10.0,254.0,6.526895033458549,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.55761555716894,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5529691755486015,10.0,254.0,6.5529691755486015,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.438871889871107,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.55761555716894,10.0,254.0,6.55761555716894,10.0,0.0,64.0,5.663909765557392,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.416111704767928,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.438871889871107,10.0,189.0,6.438871889871107,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.536077466668862,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.416111704767928,10.0,254.0,6.416111704767928,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.593417068703588,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.536077466668862,10.0,254.0,6.536077466668862,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.559141602692185,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.593417068703588,10.0,254.0,6.593417068703588,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5497415414209055,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.559141602692185,10.0,254.0,6.559141602692185,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.452919625490436,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5497415414209055,10.0,254.0,6.5497415414209055,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.368677837160905,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.452919625490436,10.0,189.0,6.452919625490436,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.582865348947943,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.368677837160905,10.0,254.0,6.368677837160905,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.60099961232112,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.582865348947943,10.0,254.0,6.582865348947943,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.6134733706440745,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.60099961232112,10.0,254.0,6.60099961232112,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.539937506004873,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.6134733706440745,10.0,254.0,6.6134733706440745,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.517146956111696,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.539937506004873,10.0,254.0,6.539937506004873,10.0,0.0,64.0,5.613204882778696,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.353714225606404,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.517146956111696,10.0,189.0,6.517146956111696,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.525396842877433,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.353714225606404,10.0,254.0,6.353714225606404,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5016094056367235,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.525396842877433,10.0,254.0,6.525396842877433,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.465541455011806,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5016094056367235,10.0,254.0,6.5016094056367235,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.412939780524492,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.465541455011806,10.0,254.0,6.465541455011806,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.228018898365166,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.412939780524492,10.0,254.0,6.412939780524492,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.392096486381668,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.228018898365166,10.0,189.0,6.228018898365166,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.4783697265322004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.392096486381668,10.0,254.0,6.392096486381668,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.615603966433508,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.4783697265322004,10.0,254.0,6.4783697265322004,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.558099624320176,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.615603966433508,10.0,254.0,6.615603966433508,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.553362346690766,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.558099624320176,10.0,254.0,6.558099624320176,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.158688723509292,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.553362346690766,10.0,254.0,6.553362346690766,10.0,0.0,64.0,5.769454882778696,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.361754903775809,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.158688723509292,10.0,189.0,6.158688723509292,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.4372838291499646,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.361754903775809,10.0,254.0,6.361754903775809,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.525726323034651,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.4372838291499646,10.0,254.0,6.4372838291499646,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5469234804569085,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.525726323034651,10.0,254.0,6.525726323034651,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.525333151892483,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5469234804569085,10.0,254.0,6.5469234804569085,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.4065974693943355,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.525333151892483,10.0,254.0,6.525333151892483,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.321686556858493,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.4065974693943355,10.0,189.0,6.4065974693943355,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.5750543742668555,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.321686556858493,10.0,254.0,6.321686556858493,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.56757352966099,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.5750543742668555,10.0,254.0,6.5750543742668555,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.533105468628849,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.56757352966099,10.0,254.0,6.56757352966099,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.57520831134287,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.533105468628849,10.0,254.0,6.533105468628849,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.3766809169231085,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.57520831134287,10.0,254.0,6.57520831134287,10.0,0.0,64.0,5.663909765557392,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.371939384988647,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.3766809169231085,10.0,189.0,6.3766809169231085,10.0,0.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.565085598772212,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.371939384988647,10.0,254.0,6.371939384988647,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.58292839001489,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.565085598772212,10.0,254.0,6.565085598772212,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.561720429590033,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.58292839001489,10.0,254.0,6.58292839001489,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.554404325062776,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.561720429590033,10.0,254.0,6.561720429590033,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.4382068262781305,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.554404325062776,10.0,254.0,6.554404325062776,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.376194517809593,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.4382068262781305,10.0,189.0,6.4382068262781305,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.509483421384757,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.376194517809593,10.0,254.0,6.376194517809593,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.574798738179175,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.509483421384757,10.0,254.0,6.509483421384757,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.575118065251806,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.574798738179175,10.0,254.0,6.574798738179175,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.580286522050095,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.575118065251806,10.0,254.0,6.575118065251806,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,189.0,6.396015458812323,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,254.0,6.580286522050095,10.0,254.0,6.580286522050095,10.0,0.0,65.0,5.691448197577274,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,1.0,0.0,254.0,6.399905538719988,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,41.0,0.0,0.0
1,1.0,1.0,0.0,0.0,189.0,6.396015458812323,10.0,189.0,6.396015458812323,10.0,0.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0
